"date.time","settlement.id","type","order.id","sku","description","quantity","marketplace","fulfillment","order.city","order.state","order.postal","product.sales","shipping.credits","gift.wrap.credits","promotional.rebates","sales.tax.collected","selling.fees","fba.fees","other.transaction.fees","other","total"
"Dec 18, 2017 1:03:33 PM PST",6529117341,"Order","111-4598756-4472206","SRNTYWIDE-TUR","Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [Turquoise] Bible...",1,"amazon.com","Amazon","HOUSTON","TX","77066-4800",16,0.4,0,-0.4,0,-2.4,-2.39,0,"0","11.21"
"Dec 18, 2017 1:45:13 PM PST",6529117341,"Order","112-3852835-0889002","ALICEQUOTES-WHT","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [WHITE] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,"amazon.com","Amazon","CLEVELAND","GEORGIA","30528-4093",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 18, 2017 6:06:50 PM PST",6529117341,"Order","111-7841520-9253065","LOVECOFFEEES-BRW","El amor y el café inspried Cita de decoración de la pared Decal [MARRÓN] - 12...",1,"amazon.com","Amazon","DORAL","FL","33195-6503",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 18, 2017 7:02:52 PM PST",6529117341,"Order","111-9603075-5913057","6L-JP8U-ZV9F","GMDdecals Love is the Anchor Quote Vinyl Inspiring Home Decor, Black/Turquoise",1,"amazon.com","Amazon","cape coral","FL","33914",16,0,0,0,1.12,-2.4,-2.88,-0.03,"0","11.81"
"Dec 18, 2017 7:49:17 PM PST",6529117341,"Order","111-9052807-4266657","HPSPELLS2-BLK","Harry Potter Inspired Wizard 12 Different Spells QuoteSET TWO [BLACK] Vinyl Decal for Stairs or Wall by GMDdecals Dumbledore Fantastic Beasts Hogwarts",1,"amazon.com","Amazon","Maryille","TN","37803",36,0,0,0,0,-5.4,-2.88,0,"0","27.72"
"Dec 18, 2017 8:08:18 PM PST",6529117341,"Order","113-5902967-7210622","3R-1VEA-73HI","UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,"amazon.com","Amazon","MIDLOTHIAN","VA","23112-3141",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 18, 2017 8:15:45 PM PST",6529117341,"Order","114-6088183-3753001","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","CHICAGO","IL","60615-3920",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 18, 2017 10:05:42 PM PST",6529117341,"Order","111-9472173-1426600","HPSET-WHT","Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [WHITE] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,"amazon.com","Amazon","KENNESAW","GA","30144-2835",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 18, 2017 11:32:50 PM PST",6529117341,"Order","114-9299304-6738659","FAITHPOS-BLK","GMDdecals Anything is Possible Faith Luke Bible Scripture Quote Vinyl Wall Decor Decals [GLOSSY BLACK]- 36 inches x 12 inches -Adhesive High Glossy Vi",1,"amazon.com","Amazon","CUMMING","GA","30028-7026",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 19, 2017 12:54:20 AM PST",6529117341,"Order","114-8791622-9376230","MADCAT-WHT","Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [WHITE] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,"amazon.com","Amazon","EAST WENATCHEE","WA","98802-3959",18,0,0,0,0,-2.7,-2.88,0,"0","12.42"
"Dec 19, 2017 1:34:00 AM PST",6529117341,"Order","113-5926146-2198642","NONSENSE-BLK","Nonsense Quote Alice In Wonderland Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals - Size 36"" x 12"" Mad Hatter Cheshire Cat Storybook Décor",1,"amazon.com","Amazon","BRECKENRIDGE","MI","48615-2512",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 19, 2017 1:38:22 AM PST",6529117341,"Order","111-3636482-1493037","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","AIKEN","SC","29803-7538",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 19, 2017 10:04:49 AM PST",6529117341,"Transfer","","","To your account ending in: 531, Federal ACH Trace ID: 091000016196170",NA,"","","","","",0,0,0,0,0,0,0,0,"-392.24","-392.24"
"Dec 19, 2017 10:21:18 AM PST",6529117341,"Order","113-0396092-2548218","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","Omaha","NE","68104",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 19, 2017 11:52:18 AM PST",6529117341,"Order","114-5529032-0388229","HPSET-WHT","Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [WHITE] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,"amazon.com","Amazon","GUILFORD","CT","06437-1719",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 19, 2017 2:44:58 PM PST",6529117341,"Order","111-9264528-8061838","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","RUMFORD","RI","02916-2006",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 19, 2017 2:46:41 PM PST",6529117341,"Order","112-1356277-4038615","HPSET-WHT","Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [WHITE] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,"amazon.com","Amazon","CHAGRIN FALLS","OH","44023-9356",38,3.99,0,0,0,-5.7,-6.87,0,"0","29.42"
"Dec 19, 2017 3:57:57 PM PST",6529117341,"Order","114-3341932-7150664","CUR&CURBLK","Curiouser and Curiouser Alice In Wonderland Inspired Cheshire Cat Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 24"" x 10"" Mad Hatter Storybook Déco",1,"amazon.com","Amazon","Fremont","CA","94539",14,0,0,0,0,-2.1,-2.88,0,"0","9.02"
"Dec 19, 2017 5:32:28 PM PST",6529117341,"Order","111-6979652-5774643","HAGRID-BLK","Hagrid Harry Potter Inspired What's Comin Will Come Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook Decor",1,"amazon.com","Amazon","Stewartstown","PA","17363",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 19, 2017 5:39:59 PM PST",6529117341,"Order","112-5946133-2492255","HAGRID-BLK","Hagrid Harry Potter Inspired What's Comin Will Come Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook Decor",1,"amazon.com","Amazon","WESTFIELD","MA","01085-1627",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 19, 2017 6:00:07 PM PST",6529117341,"Refund","111-4598756-4472206","SRNTYWIDE-TUR","Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [Turquoise] Bible...",1,"amazon.com","Amazon","HOUSTON","TX","77066-4800",-16,0,0,0,0,1.92,0,0,"0","-14.08"
"Dec 19, 2017 6:04:50 PM PST",6529117341,"Order","114-6654433-7259441","6L-JP8U-ZV9F","GMDdecals Love is the Anchor Quote Vinyl Inspiring Home Decor, Black/Turquoise",1,"amazon.com","Amazon","LANTANA","FL","33462-3228",16,0,0,0,1.12,-2.4,-2.88,-0.03,"0","11.81"
"Dec 19, 2017 7:43:49 PM PST",6529117341,"Order","112-2698886-3469039","ANYPOSGINNY-BLK","Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,"amazon.com","Amazon","MERIDIAN","ID","83646-6388",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 19, 2017 7:49:36 PM PST",6529117341,"Order","114-5617049-0253809","DRWHOSET-BLK","Quote Set [BLACK] Large Vinyl Wall Stairs Decal by GMDdecals ONEliners Collection? 24"" x 2-4"" EACH QUOTE Dr Who Inspired Tardis Dalek Décor",1,"amazon.com","Amazon","PERKASIE","PA","18944-1419",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 19, 2017 11:49:57 PM PST",6529117341,"Order","112-3174285-6157829","6L-JP8U-ZV9F","GMDdecals Love is the Anchor Quote Vinyl Inspiring Home Decor, Black/Turquoise",1,"amazon.com","Amazon","JACKSONVILLE","FL","32258-4504",16,0,0,0,1.12,-2.4,-2.88,-0.03,"0","11.81"
"Dec 19, 2017 11:58:37 PM PST",6529117341,"Order","111-7970926-8930618","HPSET-WHT","Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [WHITE] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,"amazon.com","Amazon","CORPUS CHRISTI","TX","78414-3231",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 19, 2017 11:59:37 PM PST",6529117341,"Order","113-3361165-1597042","ANYPOSGINNY-BLK","Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,"amazon.com","Amazon","BELLE GLADE","FL","33430-4617",16,0,0,0,1.12,-2.4,-2.39,-0.03,"0","12.3"
"Dec 20, 2017 12:01:51 AM PST",6529117341,"Order","112-4696379-6337032","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","SOUTH ST PAUL","MINNESOTA","55075-1933",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 20, 2017 12:42:20 AM PST",6529117341,"Order","114-5152472-7953859","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","Casa grande","Az","85122",12,3,0,0,0,-1.8,-5.39,0,"0","7.81"
"Dec 20, 2017 12:53:38 AM PST",6529117341,"Refund","112-1126666-5361022","WIZOZSET-BLK","Wizard of Oz Assorted Quotes Set [BLACK] Vinyl Stairs or Wall Decal by GMDdecals Dorothy Baum Room Party Housewarming Gift Home Decor",1,"amazon.com","Amazon","Apple Valley","CA","92307",-38,0,0,0,0,4.56,0,0,"0","-33.44"
"Dec 20, 2017 1:35:53 AM PST",6531044891,"Order","114-1070440-0236249","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","Lorena","TX","76655",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 20, 2017 2:54:04 AM PST",6531044891,"Order","111-4225174-3617802","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","NORCROSS","GA","30071-1143",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 20, 2017 3:51:46 AM PST",6531044891,"Order","114-4547598-4966649","ALICEQUOTES-SILPUR","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [PURPLE/SILVER] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Dé",1,"amazon.com","Amazon","ASHEBORO","NC","27205-0905",38,0,0,0,0,-5.7,-3.96,0,"0","28.34"
"Dec 20, 2017 5:27:16 AM PST",6531044891,"Order","112-9546504-3719451","45-2AJU-D78E","Alice In Wonderland Six Impossible Things Before Breakfast FANCY Vinyl Wall Decal [ROYAL/GOLD] by GMDdecals 28"" x 10"" Cheshire Quote Mad Hatter Storyb",1,"amazon.com","Amazon","MACEDONIA","OH","44056-1511",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 20, 2017 5:54:37 AM PST",6531044891,"Order","111-0383985-4632224","DRWHOMIRACLE-BLK","DW Inspired Big Miracles Quote [BLACK] Vinyl Wall Decal by GMDdecals 28 inches x 12 inches Dr Doctor Inspirational Who Screwdriver Fandom Gift Decor",1,"amazon.com","Amazon","HAVRE DE GRACE","MD","21078-2741",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 20, 2017 6:42:41 AM PST",6531044891,"Order","113-4577098-5495416","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","PASCAGOULA","MS","39567-7502",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 20, 2017 10:06:43 AM PST",6531044891,"Order","111-4425678-6717807","6L-JP8U-ZV9F","GMDdecals Love is the Anchor Quote Vinyl Inspiring Home Decor, Black/Turquoise",1,"amazon.com","Amazon","PUEBLO","CO","81003-1706",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 20, 2017 10:19:20 AM PST",6531044891,"Order","111-2648042-0962612","SN-31GR-ZWSC","Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding",1,"amazon.com","Amazon","HAVERHILL","MA","01830-1307",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 20, 2017 10:22:40 AM PST",6531044891,"Order","114-1441082-4392249","ANYPOSGINNY-BLK","Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,"amazon.com","Amazon","Hillsboro","OR","97123",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 20, 2017 10:33:44 AM PST",6531044891,"Order","113-8770157-0809036","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","GEORGETOWN","DELAWARE","19947-3726",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 20, 2017 10:46:40 AM PST",6531044891,"Refund","114-6121238-7642623","6L-JP8U-ZV9F","GMDdecals Love is the Anchor Quote Vinyl Inspiring Home Decor, Black/Turquoise",1,"amazon.com","Amazon","DALLAS","TX","75238-3953",-16,0,0,0,0,1.92,0,0,"0","-14.08"
"Dec 20, 2017 2:06:06 PM PST",6531044891,"Order","113-8505497-3541063","KIDMOVIEQUOTE-BLACK","Children Movie Quote Disney Inspired Set Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 2-4"" per quote Set of 14 Princess Stitch Toy Story Nemo Lion King",1,"amazon.com","Amazon","FALLBROOK","CA","92028-4506",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 20, 2017 3:37:00 PM PST",6531044891,"Order","113-5095695-1225859","STARWARS-BLK","Star Wars Inspired LARGE [BLACK] Quote Set Vinyl Wall or Stairs Decal by GMDdecals Force Jedi Emperor Strikes Phantom Clone Home Decor",1,"amazon.com","Amazon","Oviedo","FL","32765",36,0,0,0,2.52,-5.4,-2.88,-0.07,"0","30.17"
"Dec 20, 2017 3:56:51 PM PST",6531044891,"Order","112-6099015-9760233","JESUSGRM-TUR","Jesus And Germs Are Everywhere Quote [TURQUOISE] Vinyl Wall Decal by GMDdecals 24 x 15 inches Kitchen Country Southern Gift Home Décor",1,"amazon.com","Amazon","POWHATAN","VA","23139-7250",12.8,0,0,0,0,-1.92,-2.88,0,"0","8"
"Dec 20, 2017 4:14:32 PM PST",6531044891,"Order","114-3341932-7150664","ALICEQUOTES-GLDROY","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [ROYAL/GOLD] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,"amazon.com","Amazon","Fremont","CA","94539",38,0,0,0,0,-5.7,-3.96,0,"0","28.34"
"Dec 20, 2017 4:41:11 PM PST",6531044891,"Order","112-8189178-7703415","ANYPOSGINNY-BLK","Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,"amazon.com","Amazon","GREELEY","CO","80634-6953",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 20, 2017 5:12:24 PM PST",6531044891,"Order","114-1288019-3894669","SHAKEQUOTESET-BLK","Shakespeare Literature Quotes Large Set [BLACK] Vinyl Wall or Stair Decals by GMDdecals 24 x 2-4 inches per quote William play poet gift decor",1,"amazon.com","Amazon","RINGWOOD","NJ","07456-2108",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 20, 2017 9:25:40 PM PST",6531044891,"Order","114-5389766-4749821","KA-FLGL-POBP","Nonsense Quote Alice In Wonderland Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals - Size 36"" x 12"" Mad Hatter Cheshire Cat Storybook Décor",1,"amazon.com","Amazon","EXETER","RI","02822-3536",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 20, 2017 10:42:47 PM PST",6531044891,"Order","112-2557831-6316209","UT-PHBI-ZNXT","""The World Is a Book""-St Augustine Vinyl Wall Decal",1,"amazon.com","Amazon","ORLANDO","FL","32827-6860",16,0,0,0,1.12,-2.4,-2.88,-0.03,"0","11.81"
"Dec 21, 2017 12:41:56 AM PST",6531044891,"Order","111-6523642-7530637","LOVECOFFEE-TUR","Love and Coffee Inspried Quote Décor Wall Decal [TURQUOISE]- 12Inches x 24 Inches - Adhesive Glossy Vinyl [3mil] Easy Application, Made In USA with He",1,"amazon.com","Amazon","KINGSTON","PA","18704-3301",16,5.07,0,0,0,-2.4,-7.95,0,"0","10.72"
"Dec 21, 2017 1:00:22 AM PST",6531044891,"Order","114-7991915-7439411","UT-PHBI-ZNXT","""The World Is a Book""-St Augustine Vinyl Wall Decal",1,"amazon.com","Amazon","Houston","TX","77089",16,2.99,0,-2.99,0,-2.4,-2.88,0,"0","10.72"
"Dec 21, 2017 12:13:06 PM PST",6531044891,"Order","112-4101165-4060218","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","Denton","TX","76208",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 21, 2017 1:02:03 PM PST",6531044891,"Order","114-6697187-4673036","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","BRENTWOOD","TN","37027-6929",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 21, 2017 1:04:42 PM PST",6531044891,"Transfer","","","To your account ending in: 531, Federal ACH Trace ID: 091000016441406",NA,"","","","","",0,0,0,0,0,0,0,0,"-430.41","-430.41"
"Dec 21, 2017 6:53:33 PM PST",6531044891,"Order","113-1226811-6842658","C0-LVMK-Y8ST","UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,"amazon.com","Amazon","Stayton","OR","97383-1234",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 21, 2017 11:30:06 PM PST",6531044891,"Order","111-5113326-9661005","DRWHOSET-BLK","Quote Set [BLACK] Large Vinyl Wall Stairs Decal by GMDdecals ONEliners Collection? 24"" x 2-4"" EACH QUOTE Dr Who Inspired Tardis Dalek Décor",1,"amazon.com","Amazon","GALVESTON","TX","77551-1616",38,11.48,0,0,0,-5.7,-14.36,0,"0","29.42"
"Dec 22, 2017 2:49:23 AM PST",6531044891,"Order","113-1880302-1127411","JAMES117-NVY","Good and Perfect Gift From Above James 1:17 Scripture Vinyl Wall Decal [Navy] Nursery Décor Baby Newborn Child Bedroom",1,"amazon.com","Amazon","OLATHE","KS","66062-9101",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 22, 2017 6:13:43 AM PST",6531044891,"Adjustment","","","Non-subscription Fee Adjustment",NA,"","","","","",0,0,0,0,0,0,0,0,"0.19","0.19"
"Dec 22, 2017 12:07:18 PM PST",6531044891,"Order","112-8602319-5821829","ALICEQUOTES-SILPUR","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [PURPLE/SILVER] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Dé",1,"amazon.com","Amazon","Edina","MN","55439-1032",38,5.74,0,-5.74,0,-5.7,-3.96,0,"0","28.34"
"Dec 22, 2017 12:36:45 PM PST",6531044891,"Order","113-3608699-5746635","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","MARLBORO","NY","12542-5417",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 22, 2017 3:59:46 PM PST",6531044891,"Order","112-9406229-7468266","BQ-X7JH-BJSL","Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding",1,"amazon.com","Amazon","PALATINE","IL","60067-7706",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 22, 2017 8:05:50 PM PST",6531044891,"Order","113-0533341-9129842","SN-31GR-ZWSC","Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding",1,"amazon.com","Amazon","Libertyville","IL","60048-4885",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 22, 2017 9:59:07 PM PST",6531044891,"Order","113-7956196-8421037","5PAK-BLK","Harry Potter Quote Series Quote 5 Pack Color Black",1,"amazon.com","Amazon","WINSTED","CT","6098",60,0,0,0,0,-9,-2.88,0,"0","48.12"
"Dec 23, 2017 12:06:24 PM PST",6533720311,"Order","113-3274785-4585007","TRUFFULATREESET5","Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift",1,"amazon.com","Amazon","SPOKANE VALLEY","WA","99206-5619",42,0,0,0,0,-6.3,-2.88,0,"0","32.82"
"Dec 23, 2017 2:12:04 PM PST",6533720311,"Order","112-9428225-4926622","WAKEUP","GMDdecals® Inspiring Wake up Every Morning Quote Bedroom Decor Wall Decal [Red & Black]- 12 inches x 20 inches -Adhesive High Glossy Vinyl [3mil] **Ma",1,"amazon.com","Amazon","LOS ANGELES","CA","90007-1304",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 23, 2017 2:51:47 PM PST",6533720311,"Order","113-7956196-8421037","JB-ADFI-9DMC","Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,"amazon.com","Amazon","WINSTED","CT","6098",18,0,0,0,0,-2.7,-2.88,0,"0","12.42"
"Dec 24, 2017 4:37:48 AM PST",6533720311,"Refund","112-1840329-0611466","0Z-0D15-Y80E","Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift",1,"amazon.com","Amazon","Oakville","Ontario","L6H 1N3",0,0,0,0,0,0,0,0,"0","0"
"Dec 24, 2017 7:53:40 AM PST",6533720311,"Order","113-9919724-2622607","17-6D4P-0WH4","Alice In Wonderland Six Impossible Things Before Breakfast FANCY Vinyl Wall Decal [Black & Turquoise] by GMDdecals 22"" x 10"" Cheshire Quote Mad Hatter",1,"amazon.com","Amazon","MARION","IN","46953-4927",16,0,0,0,0,-1.92,-2.88,0,"0","11.2"
"Dec 24, 2017 9:47:59 AM PST",6533720311,"Order","114-2285325-9788202","SNTYFUNKY-BLK","Serenity Prayer Funky Bible Scripture Quote Vinyl Wall Decal [Black] Bible Scripture Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift",1,"amazon.com","Amazon","NEW YORK","NY","10035-4080",16,1.99,0,-1.99,0,-1.92,-2.39,0,"0","11.69"
"Dec 24, 2017 10:53:21 AM PST",6533720311,"Order","114-9147646-0706621","C0-LVMK-Y8ST","UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,"amazon.com","Amazon","HOUSTON","TX","77031-3106",16,3,0,0,0,-2.4,-5.88,0,"0","10.72"
"Dec 25, 2017 5:24:40 PM PST",6533720311,"Transfer","","","To your account ending in: 531, Federal ACH Trace ID: 091000013932144",NA,"","","","","",0,0,0,0,0,0,0,0,"-523.64","-523.64"
"Dec 26, 2017 1:00:43 PM PST",6533720311,"Order","113-1209569-2775463","5PAK-BLK","Harry Potter Quote Series Quote 5 Pack Color Black",1,"amazon.com","Amazon","ALPHARETTA","GA","30022-6494",60,0,0,0,0,-18,-2.88,0,"0","39.12"
"Dec 26, 2017 1:00:43 PM PST",6533720311,"Order","113-1209569-2775463","5PAK-BLK","Harry Potter Quote Series Quote 5 Pack Color Black",1,"amazon.com","Amazon","ALPHARETTA","GA","30022-6494",60,0,0,0,0,0,-2.88,0,"0","57.12"
"Dec 26, 2017 2:07:41 PM PST",6533720311,"Order","114-8923803-7077042","SRNTYWIDE-WHT","Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [White] Bible Scripture Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift",1,"amazon.com","Amazon","BRENTWOOD","NY","11717-6924",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 26, 2017 3:55:44 PM PST",6533720311,"Order","113-5165892-0394601","WAKEUP-GRYYEL","GMDdecals Inspiring Wake up Every Morning Quote Bedroom Decor Wall Decal [Grey & Yellow]- 12 inches x 20 inches -Adhesive High Glossy Vinyl [3mil]Made",1,"amazon.com","Amazon","BATAVIA","IL","60510-9700",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 26, 2017 9:41:24 PM PST",6533720311,"Refund","114-5781996-8408249","DMBLDR-BLK","GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,"amazon.com","Amazon","ELDERSBURG","MD","21784-6845",-18,-0.71,0,0.71,0,2.16,0,0,"0","-15.84"
